dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-17-02-02-01,2025-09,166.218,40.87,306.7,125.35,red,7123.37,2110.21,237.57,5013.16,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-01-01,2025-09,149.792,115.018,30.23,34.77,red,5485.58,4638.17,18.27,847.41,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-01-02,2025-09,147.002,114.815,28.03,32.19,red,5955.5,5415.65,9.97,539.85,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-02-01,2025-09,39.083,58.779,-33.51,-19.7,green,1058.21,1605.54,-34.09,-547.33,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-03-01,2025-09,35.913,45.178,-20.51,-9.27,green,1714.09,1902.26,-9.89,-188.17,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-03-02,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-03-03,2025-09,90.964,65.603,38.66,25.36,red,4247.04,3130.79,35.65,1116.25,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-04-01,2025-09,10.024,9.698,3.36,0.33,green,435.4,469.09,-7.18,-33.69,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-04-02,2025-09,0.004,0.001,300.0,0.0,red,0.29,0.15,93.33,0.14,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-05-02,2025-09,146.51,98.066,49.4,48.44,red,5449.79,3048.29,78.78,2401.5,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-05-03,2025-09,215.933,317.625,-32.02,-101.69,green,6268.41,10045.08,-37.6,-3776.67,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-05-04,2025-09,149.926,122.482,22.41,27.44,red,5161.86,4276.3,20.71,885.56,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-06-01,2025-09,140.22,145.967,-3.94,-5.75,green,5400.84,5739.76,-5.9,-338.92,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-06-02,2025-09,143.836,133.82,7.48,10.02,yellow,5467.11,5280.61,3.53,186.5,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-07-01,2025-09,77.885,59.552,30.78,18.33,red,2864.04,2200.52,30.15,663.52,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-03-07-02,2025-09,123.038,109.285,12.58,13.75,yellow,4764.28,4895.65,-2.68,-131.37,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-01-01,2025-09,136.944,129.01,6.15,7.93,yellow,4174.59,4171.17,0.08,3.42,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-01-02,2025-09,73.883,115.872,-36.24,-41.99,green,3333.0,4436.95,-24.88,-1103.95,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-02-01,2025-09,231.535,246.139,-5.93,-14.6,green,8081.65,8665.59,-6.74,-583.94,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-02-02,2025-09,136.093,51.332,165.12,84.76,red,5261.47,2487.77,111.49,2773.7,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-03-01,2025-09,112.985,104.105,8.53,8.88,yellow,4122.58,3863.63,6.7,258.95,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-03-02,2025-09,126.475,53.992,134.25,72.48,red,4477.32,864.91,417.66,3612.41,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-04-01,2025-09,154.592,236.001,-34.5,-81.41,green,6248.5,8406.18,-25.67,-2157.68,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-04-02,2025-09,59.238,0.01,592280.0,59.23,red,2835.43,0.24,1181329.17,2835.19,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-05-01,2025-09,0.415,0.819,-49.33,-0.4,green,13.32,21.71,-38.65,-8.39,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-05-02,2025-09,193.022,170.891,12.95,22.13,yellow,7150.2,7125.8,0.34,24.4,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-06-01,2025-09,100.413,94.994,5.7,5.42,yellow,4302.5,3934.55,9.35,367.95,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-04-06-02,2025-09,139.202,128.182,8.6,11.02,yellow,5646.06,5192.23,8.74,453.83,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-01-01,2025-09,207.37,149.463,38.74,57.91,red,8491.21,6369.85,33.3,2121.36,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-02-01,2025-09,157.582,113.245,39.15,44.34,red,6743.59,5621.68,19.96,1121.91,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-03-01,2025-09,59.543,54.922,8.41,4.62,yellow,2557.3,2464.0,3.79,93.3,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-04-01,2025-09,256.22,208.475,22.9,47.75,red,11394.81,10473.94,8.79,920.87,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-05-01,2025-09,180.89,125.507,44.13,55.38,red,7950.65,6114.68,30.03,1835.97,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-05-02,2025-09,32.7,38.528,-15.13,-5.83,green,1885.28,2118.98,-11.03,-233.7,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-05-06-01,2025-09,261.691,219.769,19.08,41.92,yellow,9481.08,9079.84,4.42,401.24,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-01-01,2025-09,108.437,89.436,21.25,19.0,red,3815.96,3305.02,15.46,510.94,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-01-02,2025-09,178.526,152.089,17.38,26.44,yellow,6242.03,5618.78,11.09,623.25,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-02-01,2025-09,137.12,133.914,2.39,3.21,green,5053.39,5071.35,-0.35,-17.96,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-02-02,2025-09,215.638,181.023,19.12,34.62,yellow,7347.91,6272.38,17.15,1075.53,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-03-01,2025-09,230.895,217.207,6.3,13.69,yellow,8282.3,7952.23,4.15,330.07,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-04-01,2025-09,53.848,31.865,68.99,21.98,red,1861.75,1070.97,73.84,790.78,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-04-02,2025-09,44.129,43.872,0.59,0.26,green,1783.68,1820.52,-2.02,-36.84,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-04-03,2025-09,89.346,59.25,50.79,30.1,red,3262.24,2214.36,47.32,1047.88,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-04-04,2025-09,192.294,0.01,1922840.0,192.28,red,4375.26,0.24,1822925.0,4375.02,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-05-01,2025-09,234.96,186.08,26.27,48.88,red,8998.62,7699.99,16.87,1298.63,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-06-01,2025-09,91.536,104.849,-12.7,-13.31,green,3550.4,3883.12,-8.57,-332.72,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-07-01,2025-09,81.264,83.641,-2.84,-2.38,green,3327.56,3305.69,0.66,21.87,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-07-02,2025-09,60.958,98.689,-38.23,-37.73,green,2743.04,4695.54,-41.58,-1952.5,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-08-01,2025-09,85.824,60.885,40.96,24.94,red,3257.92,2642.66,23.28,615.26,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-06-08-02,2025-09,90.429,78.46,15.25,11.97,yellow,3553.33,3212.21,10.62,341.12,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-01-01,2025-09,53.461,36.807,45.25,16.65,red,2234.53,1676.69,33.27,557.84,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-02-01,2025-09,71.443,107.695,-33.66,-36.25,green,2909.05,3837.03,-24.18,-927.98,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-03-01,2025-09,0.004,0.002,100.0,0.0,red,0.49,0.58,-15.52,-0.09,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-03-02,2025-09,73.22,46.363,57.93,26.86,red,3054.0,2044.16,49.4,1009.84,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-04-01,2025-09,70.453,65.888,6.93,4.56,yellow,2693.89,2604.22,3.44,89.67,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-04-02,2025-09,71.544,52.591,36.04,18.95,red,3290.53,2851.26,15.41,439.27,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-05-01,2025-09,29.807,40.226,-25.9,-10.42,green,1620.87,1976.79,-18.0,-355.92,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-06-01,2025-09,67.271,63.189,6.46,4.08,yellow,3249.72,3040.05,6.9,209.67,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-06-02,2025-09,111.931,86.29,29.71,25.64,red,5096.81,4214.49,20.94,882.32,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-07-01,2025-09,65.927,64.174,2.73,1.75,green,2597.33,2431.4,6.82,165.93,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-07-02,2025-09,54.514,62.751,-13.13,-8.24,green,2135.18,2327.64,-8.27,-192.46,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-08-01,2025-09,106.509,,,,gray,4887.73,,,,gray,7.0,,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-08-02,2025-09,46.717,42.257,10.55,4.46,yellow,1511.38,1783.18,-15.24,-271.8,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-09-01,2025-09,307.386,255.279,20.41,52.11,red,8141.43,7677.96,6.04,463.47,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-09-02,2025-09,30.702,29.425,4.34,1.28,green,1764.38,1658.15,6.41,106.23,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-09-03,2025-09,94.324,138.523,-31.91,-44.2,green,4097.22,5260.35,-22.11,-1163.13,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-09-04,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-09-05,2025-09,38.158,45.993,-17.04,-7.84,green,1982.26,2230.82,-11.14,-248.56,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-10-01,2025-09,0.017,0.0,,,gray,0.36,0.01,3500.0,0.35,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-10-02,2025-09,99.856,65.601,52.22,34.25,red,3221.31,2243.89,43.56,977.42,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-07-10-03,2025-09,350.986,500.0,-29.8,-149.01,green,9523.13,12000.0,-20.64,-2476.87,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-01-01,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-01-02,2025-09,336.994,265.001,27.17,71.99,red,12492.97,11193.15,11.61,1299.82,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-02-01,2025-09,175.996,198.686,-11.42,-22.69,green,7385.34,8459.18,-12.69,-1073.84,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-02-03,2025-09,41.376,192.026,-78.45,-150.65,green,1106.49,4205.84,-73.69,-3099.35,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-03-01,2025-09,20.757,352.688,-94.11,-331.93,green,409.37,7332.18,-94.42,-6922.81,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-04-01,2025-09,45.715,49.757,-8.12,-4.04,green,1938.57,1870.16,3.66,68.41,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-04-02,2025-09,70.905,85.531,-17.1,-14.63,green,3832.03,4317.17,-11.24,-485.14,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-04-03,2025-09,11.766,2.43,384.2,9.34,red,440.24,147.59,198.29,292.65,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-04-04,2025-09,5.038,4.643,8.51,0.4,yellow,340.8,315.79,7.92,25.01,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-08-04-05,2025-09,0.426,0.974,-56.26,-0.55,green,12.2,23.48,-48.04,-11.28,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-01-01,2025-09,,,,,gray,3076.88,7214.71,-57.35,-4137.83,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-01-02,2025-09,,,,,gray,5184.48,5824.89,-10.99,-640.41,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-02-02,2025-09,237.203,180.143,31.67,57.06,red,10080.07,8517.6,18.34,1562.47,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-03-01,2025-09,0.0,236.818,-100.0,-236.82,green,0.32,6771.75,-100.0,-6771.43,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-04-01,2025-09,256.787,203.705,26.06,53.08,red,9216.21,7838.57,17.58,1377.64,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-05-01,2025-09,0.017,0.002,750.0,0.02,red,0.43,0.09,377.78,0.34,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-06-01,2025-09,77.494,81.442,-4.85,-3.95,green,5056.57,3856.98,31.1,1199.59,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-07-01,2025-09,77.401,82.27,-5.92,-4.87,green,2817.81,2899.7,-2.82,-81.89,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-07-02,2025-09,,,,,gray,377.66,195.38,93.3,182.28,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-09-07-03,2025-09,499.852,499.702,0.03,0.15,green,11999.03,11998.57,0.0,0.46,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-04-01,2025-09,37.743,53.939,-30.03,-16.2,green,2116.58,2392.69,-11.54,-276.11,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-04-02,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-05-01,2025-09,233.0,107.723,116.3,125.28,red,7178.52,4117.21,74.35,3061.31,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-06-01,2025-09,168.648,160.771,4.9,7.88,green,6931.35,6718.03,3.18,213.32,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-07-01,2025-09,0.017,0.0,,,gray,0.35,0.02,1650.0,0.33,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-10-07-02,2025-09,38.389,62.132,-38.21,-23.74,green,1815.98,2665.61,-31.87,-849.63,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-01-02,2025-09,1.781,2.215,-19.59,-0.43,green,172.23,216.47,-20.44,-44.24,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-01-03,2025-09,111.639,89.081,25.32,22.56,red,5031.44,3606.33,39.52,1425.11,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-01-04,2025-09,19.043,65.267,-70.82,-46.22,green,1471.36,2315.19,-36.45,-843.83,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-02-01,2025-09,51.243,50.559,1.35,0.68,green,2603.91,2322.78,12.1,281.13,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-02-02,2025-09,63.18,83.001,-23.88,-19.82,green,2978.2,3510.16,-15.15,-531.96,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-02-03,2025-09,60.76,81.86,-25.78,-21.1,green,2914.86,3854.96,-24.39,-940.1,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-02-04,2025-09,57.484,106.455,-46.0,-48.97,green,3035.18,4951.82,-38.71,-1916.64,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-02-05,2025-09,0.817,0.889,-8.1,-0.07,green,30.62,34.06,-10.1,-3.44,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-03-01,2025-09,40.53,32.891,23.23,7.64,red,1926.53,1767.45,9.0,159.08,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-03-02,2025-09,170.023,42.466,300.37,127.56,red,5037.65,940.25,435.78,4097.4,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-03-03,2025-09,5.305,0.0,,,gray,24.94,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-04-01,2025-09,57.126,61.182,-6.63,-4.06,green,2924.65,2958.56,-1.15,-33.91,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-04-02,2025-09,0.0,61.875,-100.0,-61.88,green,0.42,2280.44,-99.98,-2280.02,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-05-01,2025-09,265.142,76.695,245.71,188.45,red,6232.82,1698.31,267.0,4534.51,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-05-02,2025-09,70.532,102.958,-31.49,-32.43,green,3469.5,3596.83,-3.54,-127.33,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-06-01,2025-09,126.645,178.831,-29.18,-52.19,green,4720.7,5710.22,-17.33,-989.52,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-17-11-06-02,2025-09,60.377,25.044,141.08,35.33,red,1557.89,606.08,157.04,951.81,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-01-01,2025-09,19.786,16.202,22.12,3.58,red,524.56,364.13,44.06,160.43,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-01-01(1),2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-01-02,2025-09,18.374,18.458,-0.46,-0.08,green,645.26,657.83,-1.91,-12.57,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-01-04,2025-09,111.951,128.793,-13.08,-16.84,green,5150.95,5888.18,-12.52,-737.23,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-01-05,2025-09,19.214,10.775,78.32,8.44,red,1028.41,746.03,37.85,282.38,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-02-01,2025-09,86.902,75.302,15.4,11.6,yellow,4746.62,3374.2,40.67,1372.42,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-02-02,2025-09,49.903,48.682,2.51,1.22,green,2206.73,2134.45,3.39,72.28,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-03-01,2025-09,98.574,67.089,46.93,31.48,red,4121.88,3476.27,18.57,645.61,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-04-01,2025-09,,,,,gray,2382.79,2349.15,1.43,33.64,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-05-01,2025-09,27.401,15.687,74.67,11.71,red,1421.48,1040.54,36.61,380.94,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-05-04,2025-09,77.817,46.856,66.08,30.96,red,3479.36,2608.01,33.41,871.35,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-07-01,2025-09,108.874,97.234,11.97,11.64,yellow,5295.99,5341.8,-0.86,-45.81,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-08-01,2025-09,61.372,338.563,-81.87,-277.19,green,3043.12,8826.85,-65.52,-5783.73,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-08-02,2025-09,124.297,0.01,1242870.0,124.29,red,5462.08,0.24,2275766.67,5461.84,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-01-09-01,2025-09,79.836,82.814,-3.6,-2.98,green,4396.63,4125.54,6.57,271.09,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-01-01,2025-09,118.002,51.638,128.52,66.36,red,4913.96,2262.43,117.2,2651.53,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-02-01,2025-09,59.682,50.905,17.24,8.78,yellow,3094.17,2179.06,42.0,915.11,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-03-02,2025-09,102.792,98.809,4.03,3.98,green,4941.9,4695.65,5.24,246.25,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-03-03,2025-09,153.818,136.127,13.0,17.69,yellow,7473.88,6745.72,10.79,728.16,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-04-02,2025-09,73.578,72.402,1.62,1.18,green,4025.76,3898.26,3.27,127.5,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-04-03,2025-09,37.273,24.557,51.78,12.72,red,1663.48,1210.52,37.42,452.96,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-05-01,2025-09,64.435,66.22,-2.7,-1.78,green,2995.9,2924.17,2.45,71.73,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-05-02,2025-09,73.427,53.006,38.53,20.42,red,3327.41,2639.78,26.05,687.63,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-06-01,2025-09,21.06,9.455,122.74,11.6,red,842.6,471.64,78.65,370.96,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-06-02,2025-09,,,,,gray,5330.83,5049.13,5.58,281.7,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-07-01,2025-09,114.305,143.746,-20.48,-29.44,green,5558.74,6182.6,-10.09,-623.86,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-08-01,2025-09,61.181,57.981,5.52,3.2,yellow,4150.85,3362.32,23.45,788.53,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-09-01,2025-09,19.046,29.597,-35.65,-10.55,green,1269.25,1556.07,-18.43,-286.82,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-02-09-02,2025-09,88.972,92.873,-4.2,-3.9,green,5116.15,5229.32,-2.16,-113.17,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-01-01,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-01-02,2025-09,,,,,gray,516.01,92.15,459.97,423.86,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-01-03,2025-09,,,,,gray,4213.21,2767.61,52.23,1445.6,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-01-04,2025-09,93.561,39.233,138.48,54.33,red,4454.52,2295.31,94.07,2159.21,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-02-01,2025-09,60.495,70.59,-14.3,-10.1,green,3639.78,4034.02,-9.77,-394.24,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-03-01,2025-09,30.733,34.512,-10.95,-3.78,green,2499.34,2445.74,2.19,53.6,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-03-02,2025-09,,,,,gray,19.72,935.73,-97.89,-916.01,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-04-01,2025-09,92.651,46.837,97.82,45.81,red,5024.78,2904.77,72.98,2120.01,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-04-02,2025-09,19.422,16.571,17.2,2.85,yellow,1613.51,1183.4,36.35,430.11,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-05-01,2025-09,38.854,40.927,-5.07,-2.07,green,2042.82,2300.73,-11.21,-257.91,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-53-03-05-02,2025-09,164.094,126.081,30.15,38.01,red,7941.19,5894.19,34.73,2047.0,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
