dma_code,interval_idx,f_min,f_max,f_latest,p_min,p_max,p_latest
56-06-05,49,255.15,352.97,278.047,5.68,7.63,6.644
56-06-05,50,252.22,348.98,277.747,5.98,7.61,6.651
56-06-05,51,251.67,334.54,275.011,6.22,7.69,6.624
56-06-05,52,251.74,327.48,274.609,6.2,7.58,6.68
56-06-05,53,250.76,333.74,270.554,6.09,7.55,6.687
56-06-05,54,251.16,346.13,268.544,5.71,7.56,6.644
56-06-05,55,251.39,323.4,266.6,6.19,7.75,6.703
56-06-05,56,247.27,328.66,263.89,6.03,7.54,6.669
56-06-05,57,247.25,354.21,265.38,5.99,7.64,6.624
56-06-05,58,247.82,327.22,266.667,6.19,7.68,6.649
56-06-05,59,246.32,325.55,266.999,6.06,7.6,6.721
56-06-05,60,248.3,327.24,261.986,6.31,7.53,6.721
56-06-05,61,242.31,328.85,259.376,5.62,7.73,6.681
56-06-05,62,240.12,326.68,261.656,6.23,7.72,6.636
56-06-05,63,238.93,323.53,262.64,6.18,7.71,6.643
56-06-05,64,245.85,330.21,266.459,5.96,7.47,6.564
56-06-05,65,252.77,326.14,276.291,5.94,7.52,6.62
56-06-05,66,257.59,328.86,280.759,6.05,7.5,6.571
56-06-05,67,265.27,327.48,284.639,5.82,7.44,6.569
56-06-05,68,271.09,332.94,285.829,5.99,7.47,6.646
56-06-05,69,275.11,333.68,288.731,6.03,7.52,6.557
56-06-05,70,278.95,375.24,294.814,6.01,7.49,6.524
56-06-05,71,280.81,353.64,296.537,6.13,7.57,6.547
56-06-05,72,283.45,351.41,299.137,6.11,7.66,6.541
56-06-05,73,286.08,350.62,302.626,6.11,7.67,6.611
56-06-05,74,281.75,346.79,300.207,6.24,7.54,6.599
56-06-05,75,285.08,333.16,301.824,6.23,7.48,6.589
56-06-05,76,291.55,329.72,305.193,5.87,7.45,6.49
56-06-05,77,291.72,338.48,307.886,6.24,7.47,6.613
56-06-05,78,294.74,345.77,307.449,6.15,7.51,6.607
56-06-05,79,293.65,357.23,308.034,6.2,7.51,6.576
56-06-05,80,294.84,363.43,311.284,6.09,7.43,6.561
56-06-05,81,296.95,359.55,311.407,6.25,7.6,6.644
56-06-05,82,293.26,360.44,305.344,6.29,7.53,6.659
56-06-05,83,285.2,353.86,301.834,5.99,7.54,6.643
56-06-05,84,243.78,329.24,269.869,4.6,6.82,5.27
56-06-05,85,238.27,321.86,260.48,4.17,6.56,4.861
56-06-05,86,241.74,306.56,258.066,4.21,6.52,4.917
56-06-05,87,237.19,297.47,253.816,4.15,6.65,4.92
56-06-05,88,228.46,258.36,238.929,4.15,4.91,4.367
56-06-05,89,224.26,254.53,236.247,4.21,4.55,4.303
56-06-05,90,218.75,262.37,230.607,4.08,4.67,4.326
56-06-05,91,214.26,270.27,223.604,4.1,4.64,4.354
56-06-05,92,178.93,225.37,184.486,2.83,3.3,2.939
56-06-05,93,170.01,207.9,174.681,2.4,3.0,2.54
56-06-05,94,166.81,194.48,172.603,2.41,2.92,2.519
56-06-05,95,164.89,197.67,170.594,2.38,2.95,2.584
56-06-06,0,4.05,8.87,5.388,2.69,3.52,3.272
56-06-06,1,3.35,9.09,4.57,2.86,3.65,3.27
56-06-06,2,3.1,8.13,4.308,2.79,3.87,3.425
56-06-06,3,0.46,7.93,3.38,2.86,3.97,3.418
56-06-06,4,0.42,7.31,2.617,2.9,4.18,3.58
56-06-06,5,0.44,7.09,2.39,3.08,4.28,3.648
56-06-06,6,0.41,7.18,2.262,2.98,4.3,3.752
56-06-06,7,0.44,6.12,3.312,3.05,4.23,3.75
56-06-06,8,0.41,6.44,1.873,3.16,4.32,3.793
56-06-06,9,0.4,6.85,3.528,3.17,4.5,3.935
56-06-06,10,0.4,6.72,2.352,3.17,4.54,3.787
56-06-06,11,0.39,5.99,3.258,3.22,4.53,3.914
56-06-06,12,0.41,5.7,2.258,2.85,4.53,3.857
56-06-06,13,0.41,6.07,2.265,2.95,4.78,4.165
56-06-06,14,0.4,6.55,1.502,3.72,5.08,4.527
56-06-06,15,0.4,6.45,1.578,3.42,5.42,4.704
56-06-06,16,0.42,6.32,1.947,3.76,6.17,5.385
56-06-06,17,0.45,8.31,4.572,3.81,6.26,5.968
56-06-06,18,0.47,9.1,5.217,3.77,6.39,6.103
56-06-06,19,3.16,8.77,5.876,3.74,6.49,5.974
56-06-06,20,3.02,10.92,8.4,4.77,7.25,6.53
56-06-06,21,4.6,15.21,10.09,5.25,6.99,6.62
56-06-06,22,4.71,15.74,10.858,4.87,6.9,6.365
56-06-06,23,5.05,20.59,12.127,4.81,6.85,6.387
56-06-06,24,7.23,22.44,16.095,4.65,6.9,6.103
56-06-06,25,11.84,27.53,17.91,5.44,6.63,6.058
56-06-06,26,13.37,25.99,20.33,5.54,6.63,6.268
56-06-06,27,14.16,27.88,20.853,5.57,6.64,6.082
56-06-06,28,15.86,26.19,20.385,5.62,6.66,6.223
56-06-06,29,15.83,27.58,21.732,5.67,7.34,6.383
56-06-06,30,15.44,25.26,20.707,5.62,7.14,6.32
56-06-06,31,16.83,25.64,18.803,5.6,7.39,6.602
56-06-06,32,15.82,26.06,19.247,5.7,7.22,6.45
56-06-06,33,17.68,27.71,20.268,5.84,7.17,6.498
56-06-06,34,16.09,26.66,19.413,4.89,7.31,6.463
56-06-06,35,16.49,27.16,18.867,5.75,7.31,6.308
56-06-06,36,15.5,27.43,16.925,5.39,7.32,6.517
56-06-06,37,12.37,28.08,16.288,5.66,7.17,6.488
56-06-06,38,13.51,26.9,15.93,5.49,7.1,6.495
56-06-06,39,11.65,26.71,16.861,5.43,7.19,6.591
56-06-06,40,13.08,26.73,16.533,4.8,7.29,6.447
56-06-06,41,11.74,25.81,15.703,5.32,7.42,6.52
56-06-06,42,11.1,27.36,16.214,5.91,7.22,6.706
56-06-06,43,9.77,24.54,15.217,5.96,7.47,6.861
56-06-06,44,11.53,23.21,14.814,5.99,7.41,6.797
56-06-06,45,11.03,26.57,14.637,6.1,7.62,6.896
56-06-06,46,10.24,24.13,14.024,5.84,7.42,6.793
56-06-06,47,10.4,24.63,14.134,6.17,7.68,6.985
56-06-06,48,9.54,24.16,13.896,6.0,7.65,6.911
56-06-06,49,8.67,22.53,12.894,5.99,7.61,6.841
56-06-06,50,3.81,22.62,12.293,5.24,7.7,6.906
56-06-06,51,7.79,20.95,12.0,5.88,7.71,7.04
56-06-06,52,8.21,23.27,12.956,5.93,7.76,6.901
56-06-06,53,8.05,22.39,12.796,6.15,7.72,6.803
56-06-06,54,7.58,20.03,12.451,5.28,7.62,7.016
56-06-06,55,8.23,21.72,12.07,5.01,7.9,6.979
56-06-06,56,7.44,22.23,11.89,5.6,7.75,7.029
56-06-06,57,8.24,18.74,11.577,5.89,7.7,6.999
56-06-06,58,7.67,21.81,11.54,6.06,7.63,7.06
56-06-06,59,8.19,20.41,12.167,5.54,7.91,6.941
56-06-06,60,7.46,20.95,10.974,6.01,7.87,7.086
56-06-06,61,6.95,19.14,10.474,4.83,7.97,7.167
56-06-06,62,6.93,19.36,10.51,6.1,7.9,7.033
56-06-06,63,8.66,17.48,11.453,6.11,7.91,7.067
56-06-06,64,8.9,18.27,11.743,5.86,7.85,6.933
56-06-06,65,9.78,18.59,12.839,5.52,7.85,6.923
56-06-06,66,8.51,21.27,12.931,5.9,7.71,6.881
56-06-06,67,10.19,20.59,12.897,5.88,7.91,6.8
56-06-06,68,10.79,19.48,14.677,5.7,7.71,6.901
56-06-06,69,12.04,20.0,14.667,6.05,7.72,6.897
56-06-06,70,12.35,23.33,15.386,5.58,7.72,6.742
56-06-06,71,12.5,22.8,16.237,5.96,7.53,6.671
56-06-06,72,14.14,21.41,15.79,6.09,7.69,6.753
56-06-06,73,14.01,22.88,17.59,6.06,7.93,6.741
56-06-06,74,13.93,24.43,17.314,6.02,7.71,6.824
56-06-06,75,13.69,21.43,17.777,5.94,7.63,6.693
56-06-06,76,14.41,21.73,17.74,6.04,7.54,6.661
56-06-06,77,15.65,24.51,18.111,5.96,7.49,6.522
56-06-06,78,16.2,22.61,18.373,5.99,7.55,6.692
56-06-06,79,16.24,23.43,18.049,6.02,7.6,6.661
56-06-06,80,14.51,24.17,18.253,5.8,7.67,6.65
56-06-06,81,17.07,25.88,19.557,5.87,7.68,6.663
56-06-06,82,16.86,30.23,19.581,5.87,7.59,6.798
56-06-06,83,14.86,28.76,18.219,5.96,7.66,6.771
56-06-06,84,14.16,36.24,17.327,4.61,7.55,6.397
56-06-06,85,12.11,31.01,14.429,4.22,6.65,5.205
56-06-06,86,11.81,23.0,14.26,3.97,6.67,5.289
56-06-06,87,10.57,20.22,13.463,4.38,6.95,5.365
56-06-06,88,9.65,21.31,12.744,4.44,6.8,4.944
56-06-06,89,10.27,16.77,11.786,4.38,4.81,4.626
56-06-06,90,9.91,17.58,11.287,4.2,4.99,4.847
56-06-06,91,9.74,17.88,11.606,4.23,5.02,4.869
56-06-06,92,6.51,13.69,8.051,3.33,4.99,4.033
56-06-06,93,3.95,11.61,5.883,2.89,3.52,3.213
56-06-06,94,3.8,9.98,6.061,2.85,3.4,3.15
56-06-06,95,3.91,9.73,5.814,2.52,3.51,3.246
56-07-01,0,217.9,505.23,233.395,6.02,18.61,6.525
56-07-01,1,212.71,476.34,227.37,5.95,16.92,6.422
56-07-01,2,209.71,466.73,224.906,5.9,17.55,6.38
56-07-01,3,206.1,488.45,219.77,5.87,17.56,6.297
56-07-01,4,203.36,533.04,218.441,5.89,19.06,6.254
56-07-01,5,201.02,539.68,215.966,5.78,18.12,6.226
56-07-01,6,201.65,576.99,214.017,5.85,20.0,6.234
56-07-01,7,196.25,562.4,210.749,5.84,19.38,6.229
56-07-01,8,198.56,539.87,228.64,5.85,18.91,7.064
56-07-01,9,196.83,516.56,234.831,5.85,19.66,7.691
56-07-01,10,191.58,539.81,244.889,5.82,18.99,8.194
56-07-01,11,193.16,526.08,257.589,5.85,15.56,8.916
56-07-01,12,194.7,519.85,288.184,6.29,14.06,10.234
56-07-01,13,211.9,515.7,312.279,7.52,14.57,11.344
56-07-01,14,237.46,521.92,338.909,8.94,15.45,12.411
56-07-01,15,249.94,535.14,367.177,9.6,16.26,13.674
56-07-01,16,274.03,536.88,409.264,10.66,17.43,15.006
56-07-01,17,296.3,529.51,420.647,11.26,17.59,15.241
56-07-01,18,310.79,531.46,439.037,11.98,17.81,15.613
56-07-01,19,321.6,526.37,451.604,12.26,18.41,15.611
56-07-01,20,340.67,512.31,464.814,12.39,17.19,14.97
56-07-01,21,346.43,536.58,475.62,12.21,17.37,14.624
56-07-01,22,354.95,531.11,488.499,11.21,18.03,14.143
56-07-01,23,379.74,578.84,502.571,11.82,18.29,14.383
56-07-01,24,393.82,582.51,502.224,11.76,18.41,14.087
56-07-01,25,384.96,569.23,504.367,11.87,19.46,13.709
56-07-01,26,379.67,558.82,504.591,12.03,19.08,13.506
56-07-01,27,379.86,536.99,495.374,11.87,18.25,12.774
56-07-01,28,374.65,530.18,499.419,11.8,17.37,13.029
56-07-01,29,367.66,538.33,503.414,12.25,14.52,13.07
56-07-01,30,353.45,530.64,500.109,12.33,14.22,13.124
56-07-01,31,358.17,525.91,493.784,12.29,14.41,12.996
56-07-01,32,373.56,527.91,493.956,12.32,14.52,12.83
56-07-01,33,368.46,527.68,489.327,12.54,14.29,12.899
56-07-01,34,362.08,540.55,484.384,12.32,14.15,12.951
56-07-01,35,347.94,543.22,476.981,12.43,14.53,13.077
56-07-01,36,321.46,527.86,460.951,11.01,14.49,12.513
56-07-01,37,362.44,523.75,462.791,11.69,14.33,12.619
56-07-01,38,360.27,528.84,463.996,11.78,14.54,12.837
56-07-01,39,358.68,531.49,463.477,11.99,14.45,13.087
56-07-01,40,359.87,508.69,458.414,12.21,14.56,13.153
56-07-01,41,350.98,510.19,452.46,12.7,14.66,13.279
56-07-01,42,352.58,501.43,449.659,12.35,14.57,13.301
56-07-01,43,364.84,490.27,443.727,12.75,14.61,13.283
56-07-01,44,365.26,519.17,445.047,12.32,14.69,13.099
56-07-01,45,357.24,511.63,446.574,12.11,14.93,13.104
56-07-01,46,353.81,497.0,439.713,12.09,15.44,13.204
56-07-01,47,364.34,496.48,431.35,12.26,14.98,13.253
56-07-01,48,378.46,486.96,432.701,12.43,14.97,13.266
56-07-01,49,372.42,485.66,434.571,12.05,15.17,13.147
56-07-01,50,371.51,479.4,425.95,12.51,14.8,13.253
56-07-01,51,375.0,486.66,427.233,12.29,14.74,13.24
56-07-01,52,380.04,492.84,437.003,12.52,14.72,13.247
56-07-01,53,381.76,480.22,436.07,12.16,14.61,13.43
56-07-01,54,378.81,480.97,437.191,12.33,14.43,13.593
56-07-01,55,370.78,471.62,435.587,12.4,14.57,13.826
56-07-01,56,377.38,479.82,435.909,12.22,14.81,14.099
56-07-01,57,381.98,492.77,439.17,12.76,14.78,14.051
56-07-01,58,402.75,478.38,437.271,12.56,15.48,14.166
56-07-01,59,408.96,485.59,432.833,11.8,15.0,13.921
56-07-01,60,409.75,491.82,445.72,12.46,15.29,14.091
56-07-01,61,405.4,495.98,443.707,12.53,14.71,14.213
56-07-01,62,407.52,493.55,447.171,12.24,14.56,13.683
56-07-01,63,397.12,476.45,445.644,12.13,14.55,13.62
56-07-01,64,369.97,481.7,452.693,10.9,14.69,13.627
56-07-01,65,354.74,481.75,457.971,9.81,14.58,13.554
56-07-01,66,337.61,492.84,462.486,8.8,14.32,13.54
56-07-01,67,294.02,496.95,462.124,7.71,13.97,13.276
56-07-01,68,265.47,486.41,467.609,6.52,13.98,13.2
56-07-01,69,263.94,486.4,471.546,7.1,13.75,13.236
56-07-01,70,251.45,501.1,473.284,6.94,13.73,13.289
56-07-01,71,242.63,493.93,470.714,6.81,13.68,13.336
56-07-01,72,226.0,493.25,473.11,6.13,13.77,13.396
56-07-01,73,237.06,500.64,471.27,6.77,13.67,13.216
56-07-01,74,213.55,500.89,470.014,5.94,13.41,13.171
56-07-01,75,218.84,487.63,476.86,5.91,13.56,13.139
56-07-01,76,218.49,498.01,482.014,5.92,13.76,13.294
56-07-01,77,194.12,506.22,477.64,5.86,13.78,13.291
56-07-01,78,189.95,509.18,468.374,5.68,13.61,13.197
56-07-01,79,175.75,512.68,462.83,5.79,13.55,13.051
56-07-01,80,177.19,513.72,453.319,5.86,13.68,12.736
56-07-01,81,172.67,513.02,451.627,5.91,13.55,12.629
56-07-01,82,170.39,506.96,439.086,5.91,13.53,12.514
56-07-01,83,170.15,497.24,419.421,5.83,13.44,12.099
56-07-01,84,168.65,472.62,384.887,5.8,12.82,10.646
56-07-01,85,178.23,468.25,375.256,5.8,12.95,10.113
56-07-01,86,174.61,447.71,360.597,5.82,12.96,9.211
56-07-01,87,169.53,445.34,341.606,5.88,12.89,8.766
56-07-01,88,168.25,412.91,323.567,5.62,12.3,8.443
56-07-01,89,166.74,392.86,309.381,5.89,11.64,8.129
56-07-01,90,167.19,358.31,295.01,5.98,12.47,7.646
56-07-01,91,170.43,378.62,279.834,6.02,13.66,7.214
56-07-01,92,178.96,400.38,271.069,6.49,15.74,7.007
56-07-01,93,203.51,436.12,265.739,6.38,16.84,6.981
56-07-01,94,217.38,447.3,258.93,6.25,17.08,6.92
56-07-01,95,222.94,468.86,251.422,6.08,17.5,6.802
56-07-04,0,282.41,350.54,292.452,6.115,7.445,6.768
56-07-04,1,273.05,342.64,281.958,5.6,7.425,6.606
56-07-04,2,248.29,333.0,271.783,5.705,7.7,6.44
56-07-04,3,216.15,324.26,261.843,5.595,7.425,6.316
56-07-04,4,244.96,318.46,255.188,5.62,7.04,6.288
56-07-04,5,238.14,311.07,249.65,5.39,6.98,6.231
56-07-04,6,236.22,308.09,244.633,5.535,6.88,6.15
56-07-04,7,233.12,305.54,240.942,5.48,6.905,6.114
56-07-04,8,230.38,304.08,238.398,5.51,6.925,6.107
56-07-04,9,228.99,300.99,235.842,5.54,6.96,6.087
56-07-04,10,228.27,297.66,233.613,5.57,6.965,6.107
56-07-04,11,233.77,306.89,245.488,5.74,7.23,6.408
56-07-04,12,239.06,328.69,268.122,5.88,8.275,7.257
56-07-04,13,240.89,346.85,283.847,5.9,9.555,8.385
56-07-04,14,246.37,362.53,297.312,6.42,10.19,9.149
56-07-04,15,320.71,388.78,328.147,8.34,11.255,10.322
56-07-04,16,342.07,427.78,357.505,10.395,12.155,11.669
56-07-04,17,355.84,463.95,385.605,10.965,13.58,12.771
56-07-04,18,372.36,497.03,421.215,11.445,15.025,13.852
56-07-04,19,390.3,561.75,479.053,11.815,16.39,15.35
56-07-04,20,392.92,611.29,518.298,12.04,17.105,16.412
56-07-04,21,413.64,649.59,554.875,12.42,17.735,16.818
56-07-04,22,446.49,690.06,582.973,12.925,18.185,17.011
56-07-04,23,506.59,758.12,635.45,13.98,19.365,17.479
56-07-04,24,565.55,786.97,688.402,15.43,21.43,17.45
56-07-04,25,614.66,792.03,719.98,15.54,19.63,17.732
56-07-04,26,625.75,815.25,719.332,15.16,19.81,16.828
56-07-04,27,626.63,808.69,722.41,14.94,19.055,16.737
56-07-04,28,621.15,820.16,721.493,14.08,17.88,16.783
56-07-04,29,660.24,842.74,714.237,14.865,17.89,16.537
56-07-04,30,659.06,850.97,703.873,14.77,18.245,16.389
56-07-04,31,649.9,861.59,698.158,14.635,18.03,16.302
56-07-04,32,643.16,866.44,697.667,14.64,17.895,16.147
56-07-04,33,629.22,867.37,692.658,14.41,17.875,16.138
56-07-04,34,623.97,857.45,684.252,14.095,17.915,16.042
56-07-04,35,621.1,855.07,676.687,13.765,17.79,15.746
56-07-04,36,598.44,854.49,660.803,13.295,17.775,15.255
56-07-04,37,581.23,852.1,644.625,12.845,17.935,14.801
56-07-04,38,574.6,853.66,636.945,12.52,18.07,14.562
56-07-04,39,556.23,842.2,620.9,11.99,17.9,14.132
56-07-04,40,536.24,822.0,599.758,11.55,18.135,13.67
56-07-04,41,526.85,803.25,594.768,11.63,18.245,13.646
56-07-04,42,536.01,796.07,593.02,11.5,18.08,13.618
56-07-04,43,519.52,781.98,579.553,11.555,17.315,13.518
56-07-04,44,512.77,774.36,569.81,11.855,17.185,13.387
56-07-04,45,509.1,758.57,564.84,11.85,17.07,13.29
56-07-04,46,506.49,737.04,554.203,11.425,16.675,13.202
56-07-04,47,498.4,726.61,548.182,11.575,15.975,13.021
56-07-04,48,502.72,721.9,542.857,11.41,15.545,12.752
56-07-04,49,488.59,714.33,532.607,11.49,15.51,12.695
56-07-04,50,467.1,682.46,518.87,11.375,15.33,12.625
56-07-04,51,460.93,673.57,513.22,11.34,15.245,12.588
56-07-04,52,469.61,672.98,516.852,11.125,14.935,12.418
56-07-04,53,460.67,658.91,506.848,11.03,14.81,12.353
56-07-04,54,462.01,647.43,501.747,10.99,14.635,12.282
56-07-04,55,462.1,636.78,502.245,10.795,14.37,12.309
56-07-04,56,452.88,626.6,498.317,10.815,14.38,12.409
56-07-04,57,452.95,626.59,499.36,11.325,14.21,12.454
56-07-04,58,464.35,624.69,504.883,11.385,14.05,12.611
56-07-04,59,469.55,609.2,504.882,11.6,14.405,12.943
56-07-04,60,470.54,620.63,508.208,11.69,14.495,13.183
56-07-04,61,478.16,623.48,509.955,11.735,14.985,13.431
56-07-04,62,482.82,622.8,516.345,11.77,14.975,13.546
56-07-04,63,488.37,642.81,529.412,12.48,15.155,13.732
56-07-04,64,497.5,658.67,541.592,12.81,15.3,13.979
56-07-04,65,502.69,671.69,551.735,13.01,15.775,14.383
56-07-04,66,509.99,666.75,559.965,12.72,15.645,14.428
56-07-04,67,540.19,695.11,581.527,12.755,15.505,14.502
56-07-04,68,551.9,696.1,591.168,12.6,15.625,14.475
56-07-04,69,555.3,712.0,595.87,12.765,15.71,14.556
56-07-04,70,565.85,716.79,603.358,13.065,15.94,14.682
56-07-04,71,584.51,728.22,619.09,12.965,16.265,14.987
56-07-04,72,591.62,734.09,622.943,12.835,16.375,14.936
56-07-04,73,594.74,722.68,626.742,12.765,16.39,14.972
56-07-04,74,604.08,722.91,629.248,12.795,16.185,15.007
56-07-04,75,613.87,730.76,639.377,13.22,16.315,15.201
56-07-04,76,618.86,726.45,644.567,13.555,16.39,15.296
56-07-04,77,617.0,723.18,645.527,13.475,16.38,15.328
56-07-04,78,616.94,723.67,649.613,13.42,16.29,15.295
56-07-04,79,626.15,732.0,662.57,13.34,16.435,15.543
56-07-04,80,626.2,738.09,665.273,13.485,16.725,15.719
56-07-04,81,610.99,730.48,651.63,13.265,16.525,15.621
56-07-04,82,613.32,735.41,638.888,13.205,16.265,15.392
56-07-04,83,564.02,688.13,608.112,12.78,15.715,14.608
56-07-04,84,511.22,661.38,581.397,10.835,15.19,13.684
56-07-04,85,452.22,641.12,558.89,9.29,14.385,12.958
56-07-04,86,527.42,634.45,549.595,10.865,13.9,12.731
56-07-04,87,479.2,558.2,506.397,9.565,12.525,11.585
56-07-04,88,434.4,520.24,472.632,8.6,11.345,10.389
56-07-04,89,415.12,493.43,432.21,7.565,9.905,9.378
56-07-04,90,370.48,448.77,387.572,6.985,8.905,8.155
56-07-04,91,339.77,434.26,360.452,5.685,8.905,7.413
56-07-04,92,329.02,408.07,351.178,5.51,8.84,7.231
56-07-04,93,320.88,397.65,340.48,6.42,8.285,7.412
56-07-04,94,302.54,380.59,325.873,6.49,8.065,7.322
56-07-04,95,294.85,360.39,309.633,6.23,7.99,7.078
