dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,cusum_rise_days,mnf_recovered,mnf_excess_ratio,excess_too_small,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,last_data_date,last_day_coverage,last_day_full,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,rtu_zigzag_ratio,rtu_zigzag_flag,generated_at
DM-11-07-48-01,DM-11-07-48-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 2.6 m³/hr (8.8% ของค่าเฉลี่ยฐาน 29.2 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,31.75,29.179,1.836,32.851,31.015,0.449,เพิ่มขึ้นเล็กน้อย,False,7.345,True,False,True,5.0,False,0.0881,True,False,6,True,False,2.446,58.71,14,2026-09-06,96,True,5e-05,0.01631,,58.71,RESIDENTIAL,PVC,0.5111,False,2026-09-08 07:56:48
DM-11-07-50-01,DM-11-07-50-01,C,ok,MNF ล่าสุด (133.4 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-88.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (221.2 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,133.375,221.241,70.468,362.177,291.709,1.431,เพิ่มขึ้นเล็กน้อย,False,281.872,False,False,False,,True,-0.3972,True,True,13,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.00239,,0.0,RESIDENTIAL,PVC,0.1915,False,2026-09-08 07:56:48
DM-11-07-51-01,DM-11-07-51-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 11.1 m³/hr (5.3% ของค่าเฉลี่ยฐาน 209.9 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,221.0,209.929,5.836,221.601,215.765,2.862,เพิ่มขึ้นชัดเจน,True,23.345,True,False,True,5.0,False,0.0527,True,True,11,True,False,11.863,284.71,14,2026-09-06,96,True,0.0,0.00055,,284.71,RESIDENTIAL,PVC,0.4574,False,2026-09-08 07:56:48
DM-11-07-52-01,DM-11-07-52-01,C,ok,MNF ล่าสุด (123.5 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-115.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (237.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,123.5,237.679,92.537,422.752,330.215,1.073,เพิ่มขึ้นเล็กน้อย,False,370.148,False,False,False,,True,-0.4804,True,True,13,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.0006,,0.0,RESIDENTIAL,PVC,0.234,False,2026-09-08 07:56:48
DM-11-07-53-03,DM-11-07-53-03,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 27 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,23:30,01:30,183.0,151.036,13.251,177.538,164.287,1.073,เพิ่มขึ้นเล็กน้อย,False,53.006,True,False,True,4.0,False,0.2116,False,True,27,True,False,35.548,853.14,14,2026-09-06,96,True,0.0,9e-05,ใกล้กับ RTU (< 2 กม. โดยประมาณ),853.14,RESIDENTIAL,PVC,0.1809,False,2026-09-08 07:56:48
DM-11-07-54-01,DM-11-07-54-01,C,ok,MNF ล่าสุด (21.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-8.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (30.3 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,21.625,30.268,8.185,46.639,38.453,2.425,เพิ่มขึ้นชัดเจน,True,32.742,False,False,False,,True,-0.2855,True,True,15,False,False,0.0,0.0,14,2026-09-06,96,True,2e-05,0.00397,,0.0,RESIDENTIAL,PVC,0.3333,False,2026-09-08 07:56:48
DM-11-07-57-02,DM-11-07-57-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 5.0 m³/hr (19.6% ของค่าเฉลี่ยฐาน 25.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:30,01:30,30.375,25.393,3.46,32.313,28.853,1.527,เพิ่มขึ้นเล็กน้อย,False,13.841,True,False,True,6.0,False,0.1962,True,False,7,False,False,4.857,116.57,14,2026-09-06,96,True,0.0,6e-05,,116.57,RESIDENTIAL,PVC,0.3261,False,2026-09-08 07:56:48
DM-11-08-08-02,DM-11-08-08-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 1.2 m³/hr (7.8% ของค่าเฉลี่ยฐาน 15.7 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:45,01:45,16.875,15.661,1.438,18.537,17.099,2.525,เพิ่มขึ้นชัดเจน,True,5.752,True,True,True,4.0,False,0.0775,True,False,5,False,False,3.214,77.14,14,2026-09-06,96,True,1e-05,0.1,,77.14,RESIDENTIAL,PVC,0.4043,False,2026-09-08 07:56:48
DM-11-08-08-03,DM-11-08-08-03,C,ok,MNF ล่าสุด (30.8 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+1.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (31.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,30.75,31.125,1.326,33.777,32.451,0.716,เพิ่มขึ้นเล็กน้อย,False,5.305,True,False,True,2.0,True,-0.012,True,False,1,True,False,1.625,39.0,14,2026-09-06,96,True,3e-05,0.09305,,39.0,RESIDENTIAL,PVC,0.4889,False,2026-09-08 07:56:48
DM-11-08-12-02,DM-11-08-12-02,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),22:30,00:30,129.375,99.179,18.149,135.477,117.328,0.269,เพิ่มขึ้นเล็กน้อย,False,72.598,True,False,True,4.0,False,0.3045,False,True,18,False,False,19.905,477.71,14,2026-09-06,96,True,0.0,0.00813,ไกลจาก RTU (> 2 กม. โดยประมาณ),477.71,RESIDENTIAL,PVC,0.2128,False,2026-09-08 07:56:48
DM-11-08-14-01,DM-11-08-14-01,C,ok,MNF ล่าสุด (206.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-4.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (219.6 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:30,01:30,206.625,219.58,17.116,253.812,236.696,0.894,เพิ่มขึ้นเล็กน้อย,False,68.462,False,False,False,,True,-0.059,True,True,9,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00199,,0.0,RESIDENTIAL,PVC,0.2553,False,2026-09-08 07:56:48
DM-11-08-16-01,DM-11-08-16-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 2.7 m³/hr (2.2% ของค่าเฉลี่ยฐาน 123.3 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,126.0,123.339,4.251,131.842,127.59,2.147,เพิ่มขึ้นชัดเจน,True,17.005,False,False,False,,False,0.0216,True,False,3,False,False,5.036,120.86,14,2026-09-06,96,True,0.0,0.00054,,120.86,RESIDENTIAL,PVC,0.3936,False,2026-09-08 07:56:48
DM-11-08-22-01,DM-11-08-22-01,C,ok,MNF ล่าสุด (108.8 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-10.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (118.4 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:45,01:45,108.75,118.375,13.803,145.981,132.178,0.808,เพิ่มขึ้นเล็กน้อย,False,55.212,False,False,False,,True,-0.0813,True,True,17,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,8e-05,,0.0,RESIDENTIAL,PVC,0.3936,False,2026-09-08 07:56:48
DM-11-08-23-01,DM-11-08-23-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 1.1 m³/hr (2.6% ของค่าเฉลี่ยฐาน 43.6 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,44.75,43.625,1.162,45.949,44.787,1.984,เพิ่มขึ้นชัดเจน,True,4.648,True,True,False,8.0,False,0.0258,True,False,2,True,False,1.667,40.0,14,2026-09-06,96,True,0.0,0.013,,40.0,RESIDENTIAL,PVC,0.5319,False,2026-09-08 07:56:48
DM-11-10-58-01,DM-11-10-58-01,C,ok,MNF ล่าสุด (57.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-31.0 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (87.5 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,57.25,87.491,29.852,147.195,117.343,2.147,เพิ่มขึ้นชัดเจน,True,119.409,False,False,False,,True,-0.3456,True,True,22,True,False,0.0,0.0,14,2026-09-06,96,True,4e-05,0.00329,,0.0,RESIDENTIAL,PVC,0.2872,False,2026-09-08 07:56:48
DM-11-10-58-02,DM-11-10-58-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 8.4 m³/hr (7.4% ของค่าเฉลี่ยฐาน 114.3 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,122.75,114.321,4.942,124.205,119.263,1.886,เพิ่มขึ้นชัดเจน,True,19.768,True,True,True,6.0,False,0.0737,True,False,4,True,False,9.804,235.29,14,2026-09-06,96,True,0.0,0.00235,,235.29,RESIDENTIAL,PVC,0.4348,False,2026-09-08 07:56:48
DM-11-10-59-01,DM-11-10-59-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 34 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,02:15,04:15,97.75,79.929,14.178,108.284,94.106,1.431,เพิ่มขึ้นเล็กน้อย,False,56.712,True,True,False,15.0,False,0.223,False,True,34,True,False,14.863,356.71,14,2026-09-06,96,True,1e-05,0.00026,ใกล้กับ RTU (< 2 กม. โดยประมาณ),356.71,RESIDENTIAL,PVC,0.3846,False,2026-09-08 07:56:48
DM-11-10-61-01,DM-11-10-61-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 6.1 m³/hr (12.0% ของค่าเฉลี่ยฐาน 51.1 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,57.25,51.107,1.412,53.931,52.519,1.431,เพิ่มขึ้นเล็กน้อย,False,5.647,True,False,True,6.0,False,0.1202,True,True,9,False,False,4.893,117.43,14,2026-09-06,96,True,2e-05,0.00723,,117.43,RESIDENTIAL,PVC,0.5106,False,2026-09-08 07:56:48
DM-11-10-62-01,DM-11-10-62-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 6.3 m³/hr (5.5% ของค่าเฉลี่ยฐาน 113.9 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:15,04:15,120.125,113.857,3.219,120.295,117.076,2.326,เพิ่มขึ้นชัดเจน,True,12.876,True,False,True,4.0,False,0.0551,True,False,6,True,False,9.185,220.43,14,2026-09-06,96,True,0.0,0.00108,,220.43,RESIDENTIAL,PVC,0.5376,False,2026-09-08 07:56:48
DM-11-10-64-01,DM-11-10-64-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,41.5,86.955,41.936,170.828,128.891,1.073,เพิ่มขึ้นเล็กน้อย,False,167.744,False,False,False,,True,-0.5227,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,2e-05,17.0,,0.0,RESIDENTIAL,PVC,0.4516,False,2026-09-08 07:56:48
DM-11-10-66-01,DM-11-10-66-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,126.125,127.518,2.497,132.512,130.015,0.361,เพิ่มขึ้นเล็กน้อย,False,9.989,False,False,False,,True,-0.0109,True,False,2,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4255,False,2026-09-08 07:56:48
DM-11-10-69-01,DM-11-10-69-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,33.5,36.893,5.359,47.61,42.252,0.449,เพิ่มขึ้นเล็กน้อย,False,21.435,False,False,False,,True,-0.092,True,False,7,False,False,0.899,21.57,14,2026-09-06,96,True,3e-05,0.03893,,21.57,RESIDENTIAL,PVC,0.4043,False,2026-09-08 07:56:48
DM-11-10-69-02,DM-11-10-69-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 14.5 m³/hr (19.3% ของค่าเฉลี่ยฐาน 75.2 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,00:15,02:15,89.75,75.232,29.424,134.08,104.656,1.906,เพิ่มขึ้นชัดเจน,True,117.696,False,False,False,,False,0.193,True,True,21,True,False,26.101,626.43,14,2026-09-06,96,True,1e-05,0.00048,,626.43,RESIDENTIAL,PVC,0.3617,False,2026-09-08 07:56:48
DM-11-10-71-02,DM-11-10-71-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 2.2 m³/hr (6.6% ของค่าเฉลี่ยฐาน 34.1 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:30,01:30,36.375,34.125,2.542,39.209,36.667,1.431,เพิ่มขึ้นเล็กน้อย,False,10.168,True,True,True,3.0,False,0.0659,True,False,5,False,False,4.75,114.0,14,2026-09-06,96,True,3e-05,0.04234,,114.0,RESIDENTIAL,PVC,0.413,False,2026-09-08 07:56:48
DM-11-10-72-02,DM-11-10-72-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,23.625,56.259,1.195,58.648,57.454,0.358,เพิ่มขึ้นเล็กน้อย,False,4.779,False,False,False,,True,-0.5801,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,1e-05,1.5,,0.0,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-11-10-72-03,DM-11-10-72-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),11:30,13:30,33.0,47.438,2.635,52.707,50.072,1.61,เพิ่มขึ้นเล็กน้อย,False,10.539,False,False,False,,True,-0.3043,True,False,1,False,False,0.0,0.0,14,2026-09-06,96,True,0.0001,12.25,,0.0,RESIDENTIAL,PVC,0.6809,False,2026-09-08 07:56:48
DM-12-01-01-02,DM-12-01-01-02,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),21:45,23:45,144.875,115.714,21.001,157.715,136.715,0.988,เพิ่มขึ้นเล็กน้อย,False,84.002,True,False,True,6.0,False,0.252,False,True,9,False,False,28.244,677.86,14,2026-09-06,96,True,0.0,0.00121,ไกลจาก RTU (> 2 กม. โดยประมาณ),677.86,RESIDENTIAL,PVC,0.2258,False,2026-09-08 07:56:48
DM-12-01-02-01,DM-12-01-02-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 9.8 m³/hr (10.8% ของค่าเฉลี่ยฐาน 90.9 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:00,04:00,100.625,90.857,2.367,95.591,93.224,0.894,เพิ่มขึ้นเล็กน้อย,False,9.468,True,True,False,13.0,False,0.1075,True,True,9,True,False,3.601,86.43,14,2026-09-06,96,True,0.0,0.0001,,86.43,RESIDENTIAL,PVC,0.4301,False,2026-09-08 07:56:48
DM-12-01-03-02,DM-12-01-03-02,C,ok,MNF ล่าสุด (78.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-11.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (99.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:45,02:45,78.0,99.071,2.458,103.987,101.529,-1.968,ลดลงชัดเจน,True,9.83,True,False,True,4.0,True,-0.2127,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4149,False,2026-09-08 07:56:48
DM-12-01-06-01,DM-12-01-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),23:45,01:45,32.625,35.134,3.952,43.037,39.085,0.0,ทรงตัว,False,15.806,False,False,False,,True,-0.0714,True,False,0,False,False,0.033,0.79,14,2026-09-06,96,True,0.0,0.00083,,0.79,RESIDENTIAL,PVC,0.3723,False,2026-09-08 07:56:48
DM-12-02-01-02,DM-12-02-01-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 9.1 m³/hr (9.8% ของค่าเฉลี่ยฐาน 92.1 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:45,01:45,101.125,92.062,4.946,101.955,97.009,1.789,เพิ่มขึ้นชัดเจน,True,19.784,True,False,True,3.0,False,0.0984,True,True,26,True,False,16.771,402.5,14,2026-09-06,96,True,1e-05,0.00232,,402.5,RESIDENTIAL,PVC,0.3404,False,2026-09-08 07:56:48
DM-12-02-02-02,DM-12-02-02-02,C,ok,MNF ล่าสุด (40.5 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+0.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (44.0 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,40.5,44.018,1.385,46.789,45.403,-0.269,ลดลงเล็กน้อย,False,5.542,True,True,True,2.0,True,-0.0799,True,False,4,True,False,0.649,15.57,14,2026-09-06,96,True,0.0,0.0957,,15.57,RESIDENTIAL,PVC,0.4894,False,2026-09-08 07:56:48
DM-12-02-02-03,DM-12-02-02-03,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 96 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,02:15,04:15,92.625,46.545,5.758,58.06,52.302,3.399,เพิ่มขึ้นชัดเจน,True,23.031,True,False,True,2.0,False,0.99,False,True,96,True,False,47.372,1136.93,14,2026-09-06,96,True,8e-05,0.00038,ใกล้กับ RTU (< 2 กม. โดยประมาณ),1136.93,RESIDENTIAL,PVC,0.3913,False,2026-09-08 07:56:48
DM-12-02-03-01,DM-12-02-03-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 2.9 m³/hr (2.8% ของค่าเฉลี่ยฐาน 103.8 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:15,04:15,106.625,103.768,4.168,112.103,107.936,0.721,เพิ่มขึ้นเล็กน้อย,False,16.671,True,False,True,4.0,False,0.0275,True,True,54,True,False,7.899,189.57,14,2026-09-06,96,True,1e-05,0.00093,,189.57,RESIDENTIAL,PVC,0.4409,False,2026-09-08 07:56:48
DM-12-02-06-01,DM-12-02-06-01,C,ok,MNF ล่าสุด (124.9 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+4.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (126.2 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,124.875,126.179,3.361,132.901,129.54,0.629,เพิ่มขึ้นเล็กน้อย,False,13.444,True,False,True,7.0,True,-0.0103,True,False,7,True,False,4.905,117.71,14,2026-09-06,96,True,0.0,0.0009,,117.71,RESIDENTIAL,PVC,0.4409,False,2026-09-08 07:56:48
DM-12-02-07-01,DM-12-02-07-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 16.3 m³/hr (13.2% ของค่าเฉลี่ยฐาน 123.6 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,23:00,01:00,139.875,123.616,5.863,135.342,129.479,-0.894,ลดลงเล็กน้อย,False,23.452,True,False,True,2.0,False,0.1315,True,True,24,False,False,16.176,388.21,14,2026-09-06,96,True,0.0,0.01472,,388.21,RESIDENTIAL,PVC,0.3261,False,2026-09-08 07:56:48
DM-12-02-07-02,DM-12-02-07-02,C,ok,MNF ล่าสุด (113.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.7 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (113.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,113.625,113.696,3.747,121.19,117.443,-0.179,ลดลงเล็กน้อย,False,14.988,True,True,True,6.0,True,-0.0006,True,False,1,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00089,,0.0,RESIDENTIAL,PVC,0.6237,False,2026-09-08 07:56:48
DM-12-02-08-01,DM-12-02-08-01,C,ok,MNF ล่าสุด (72.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-11.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (116.5 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:30,02:30,72.25,116.491,2.291,121.072,118.782,-0.894,ลดลงเล็กน้อย,False,9.162,True,False,True,5.0,True,-0.3798,True,False,2,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5109,False,2026-09-08 07:56:48
DM-12-03-01-02,DM-12-03-01-02,C,ok,MNF ล่าสุด (92.5 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+3.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (96.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:30,01:30,92.5,96.107,2.632,101.371,98.739,-0.179,ลดลงเล็กน้อย,False,10.527,True,False,True,2.0,True,-0.0375,True,True,17,True,False,3.435,82.43,14,2026-09-06,96,True,0.0,0.1,,82.43,RESIDENTIAL,PVC,0.2581,False,2026-09-08 07:56:48
DM-12-03-04-01,DM-12-03-04-01,C,ok,MNF ล่าสุด (35.5 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-2.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (28.5 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:30,02:30,35.5,28.545,1.353,31.25,29.897,-0.537,ลดลงเล็กน้อย,False,5.41,True,True,True,1.0,True,0.2437,False,True,10,True,False,0.0,0.0,14,2026-09-06,96,True,8e-05,0.1,,0.0,RESIDENTIAL,PVC,0.5638,False,2026-09-08 07:56:48
DM-12-03-04-02,DM-12-03-04-02,C,ok,MNF ล่าสุด (77.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-12.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (92.0 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:00,01:00,77.0,91.955,5.958,103.87,97.913,-3.041,ลดลงชัดเจน,True,23.83,True,False,True,7.0,True,-0.1626,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,1e-05,4.20667,,0.0,RESIDENTIAL,PVC,0.2826,False,2026-09-08 07:56:48
